timestamp_s,frame_index,action,detected,confidence,target_cx,target_cy,dx,dy,norm_area,fps
224.635,1149,SEARCH,0,0.0,-1,-1,0,0,0.0,5.13
224.81,1150,SEARCH,0,0.0,-1,-1,0,0,0.0,5.72
224.996,1151,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
225.195,1152,SEARCH,0,0.0,-1,-1,0,0,0.0,5.03
225.381,1153,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
225.564,1154,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
225.756,1155,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
225.938,1156,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
226.12,1157,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
226.301,1158,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
226.498,1159,SEARCH,0,0.0,-1,-1,0,0,0.0,5.07
226.678,1160,SEARCH,0,0.0,-1,-1,0,0,0.0,5.56
226.898,1161,SEARCH,0,0.0,-1,-1,0,0,0.0,4.55
227.171,1162,SEARCH,0,0.0,-1,-1,0,0,0.0,3.66
227.402,1163,SEARCH,0,0.0,-1,-1,0,0,0.0,4.33
227.61,1164,SEARCH,0,0.0,-1,-1,0,0,0.0,4.82
227.815,1165,TURN_RIGHT,1,0.3724,391,10,71,-230,0.001629,4.86
228.037,1166,SEARCH,0,0.0,-1,-1,0,0,0.0,4.51
228.227,1167,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
228.413,1168,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
228.594,1169,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
228.785,1170,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
228.965,1171,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
229.159,1172,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
229.349,1173,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
229.536,1174,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
229.719,1175,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
229.903,1176,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
230.088,1177,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
230.274,1178,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
230.462,1179,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
230.646,1180,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
230.828,1181,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
231.011,1182,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
231.189,1183,SEARCH,0,0.0,-1,-1,0,0,0.0,5.6
231.378,1184,SEARCH,0,0.0,-1,-1,0,0,0.0,5.31
231.57,1185,SEARCH,0,0.0,-1,-1,0,0,0.0,5.2
231.746,1186,SEARCH,0,0.0,-1,-1,0,0,0.0,5.67
231.928,1187,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
232.162,1188,SEARCH,0,0.0,-1,-1,0,0,0.0,4.28
232.375,1189,SEARCH,0,0.0,-1,-1,0,0,0.0,4.69
232.578,1190,SEARCH,0,0.0,-1,-1,0,0,0.0,4.92
232.765,1191,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
232.944,1192,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
233.126,1193,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
233.312,1194,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
233.494,1195,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
233.679,1196,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
233.859,1197,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
234.045,1198,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
234.24,1199,SEARCH,0,0.0,-1,-1,0,0,0.0,5.13
234.447,1200,SEARCH,0,0.0,-1,-1,0,0,0.0,4.83
234.66,1201,SEARCH,0,0.0,-1,-1,0,0,0.0,4.69
234.851,1202,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
235.072,1203,SEARCH,0,0.0,-1,-1,0,0,0.0,4.54
235.264,1204,SEARCH,0,0.0,-1,-1,0,0,0.0,5.2
235.485,1205,SEARCH,0,0.0,-1,-1,0,0,0.0,4.52
235.715,1206,SEARCH,0,0.0,-1,-1,0,0,0.0,4.35
235.938,1207,SEARCH,0,0.0,-1,-1,0,0,0.0,4.48
236.133,1208,SEARCH,0,0.0,-1,-1,0,0,0.0,5.12
236.344,1209,SEARCH,0,0.0,-1,-1,0,0,0.0,4.74
236.531,1210,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
236.744,1211,SEARCH,0,0.0,-1,-1,0,0,0.0,4.69
236.932,1212,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
237.145,1213,SEARCH,0,0.0,-1,-1,0,0,0.0,4.69
237.332,1214,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
237.546,1215,SEARCH,0,0.0,-1,-1,0,0,0.0,4.68
237.736,1216,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
237.92,1217,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
238.138,1218,SEARCH,0,0.0,-1,-1,0,0,0.0,4.6
238.325,1219,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
238.513,1220,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
238.744,1221,SEARCH,0,0.0,-1,-1,0,0,0.0,4.32
238.927,1222,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
239.112,1223,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
239.339,1224,SEARCH,0,0.0,-1,-1,0,0,0.0,4.42
239.511,1225,SEARCH,0,0.0,-1,-1,0,0,0.0,5.79
239.689,1226,SEARCH,0,0.0,-1,-1,0,0,0.0,5.62
239.869,1227,SEARCH,0,0.0,-1,-1,0,0,0.0,5.57
240.046,1228,SEARCH,0,0.0,-1,-1,0,0,0.0,5.65
240.242,1229,SEARCH,0,0.0,-1,-1,0,0,0.0,5.1
240.428,1230,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
240.614,1231,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
240.853,1232,SEARCH,0,0.0,-1,-1,0,0,0.0,4.19
241.063,1233,SEARCH,0,0.0,-1,-1,0,0,0.0,4.77
241.244,1234,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
241.444,1235,SEARCH,0,0.0,-1,-1,0,0,0.0,5.0
241.633,1236,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
241.845,1237,SEARCH,0,0.0,-1,-1,0,0,0.0,4.71
242.028,1238,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
242.211,1239,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
242.399,1240,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
242.586,1241,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
242.793,1242,SEARCH,0,0.0,-1,-1,0,0,0.0,4.83
242.979,1243,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
243.164,1244,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
243.349,1245,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
243.531,1246,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
243.734,1247,SEARCH,0,0.0,-1,-1,0,0,0.0,4.93
243.924,1248,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
244.097,1249,SEARCH,0,0.0,-1,-1,0,0,0.0,5.78
244.277,1250,SEARCH,0,0.0,-1,-1,0,0,0.0,5.55
244.467,1251,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
244.661,1252,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
244.842,1253,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
245.029,1254,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
245.234,1255,SEARCH,0,0.0,-1,-1,0,0,0.0,4.88
245.42,1256,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
245.62,1257,SEARCH,0,0.0,-1,-1,0,0,0.0,5.0
245.806,1258,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
245.985,1259,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
246.172,1260,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
246.364,1261,SEARCH,0,0.0,-1,-1,0,0,0.0,5.2
246.549,1262,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
246.735,1263,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
246.923,1264,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
247.151,1265,SEARCH,0,0.0,-1,-1,0,0,0.0,4.4
247.39,1266,SEARCH,0,0.0,-1,-1,0,0,0.0,4.18
247.605,1267,SEARCH,0,0.0,-1,-1,0,0,0.0,4.65
247.786,1268,SEARCH,0,0.0,-1,-1,0,0,0.0,5.53
247.973,1269,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
248.157,1270,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
248.339,1271,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
248.518,1272,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
248.701,1273,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
248.885,1274,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
249.063,1275,SEARCH,0,0.0,-1,-1,0,0,0.0,5.61
249.292,1276,SEARCH,0,0.0,-1,-1,0,0,0.0,4.37
249.501,1277,SEARCH,0,0.0,-1,-1,0,0,0.0,4.77
249.704,1278,SEARCH,0,0.0,-1,-1,0,0,0.0,4.93
249.894,1279,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
250.087,1280,SEARCH,0,0.0,-1,-1,0,0,0.0,5.19
250.269,1281,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
250.455,1282,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
250.642,1283,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
250.826,1284,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
251.029,1285,SEARCH,0,0.0,-1,-1,0,0,0.0,4.94
251.213,1286,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
251.403,1287,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
251.586,1288,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
251.772,1289,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
251.963,1290,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
252.144,1291,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
252.333,1292,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
252.523,1293,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
252.712,1294,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
252.895,1295,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
253.087,1296,SEARCH,0,0.0,-1,-1,0,0,0.0,5.22
253.275,1297,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
253.461,1298,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
253.644,1299,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
253.824,1300,SEARCH,0,0.0,-1,-1,0,0,0.0,5.56
254.017,1301,SEARCH,0,0.0,-1,-1,0,0,0.0,5.18
254.2,1302,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
254.452,1303,SEARCH,0,0.0,-1,-1,0,0,0.0,3.97
254.668,1304,SEARCH,0,0.0,-1,-1,0,0,0.0,4.64
254.846,1305,SEARCH,0,0.0,-1,-1,0,0,0.0,5.6
255.031,1306,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
255.217,1307,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
255.442,1308,SEARCH,0,0.0,-1,-1,0,0,0.0,4.44
255.637,1309,SEARCH,0,0.0,-1,-1,0,0,0.0,5.12
255.82,1310,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
256.009,1311,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
256.251,1312,SEARCH,0,0.0,-1,-1,0,0,0.0,4.13
256.453,1313,SEARCH,0,0.0,-1,-1,0,0,0.0,4.97
256.645,1314,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
256.829,1315,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
257.02,1316,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
257.206,1317,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
257.398,1318,SEARCH,0,0.0,-1,-1,0,0,0.0,5.19
257.59,1319,SEARCH,0,0.0,-1,-1,0,0,0.0,5.22
257.839,1320,SEARCH,0,0.0,-1,-1,0,0,0.0,4.01
258.042,1321,SEARCH,0,0.0,-1,-1,0,0,0.0,4.94
258.229,1322,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
258.427,1323,SEARCH,0,0.0,-1,-1,0,0,0.0,5.05
258.608,1324,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
258.796,1325,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
258.981,1326,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
259.177,1327,SEARCH,0,0.0,-1,-1,0,0,0.0,5.08
259.386,1328,SEARCH,0,0.0,-1,-1,0,0,0.0,4.79
259.872,1329,SEARCH,0,0.0,-1,-1,0,0,0.0,2.06
260.061,1330,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
260.256,1331,SEARCH,0,0.0,-1,-1,0,0,0.0,5.12
260.483,1332,SEARCH,0,0.0,-1,-1,0,0,0.0,4.4
260.677,1333,SEARCH,0,0.0,-1,-1,0,0,0.0,5.16
260.86,1334,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
261.042,1335,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
261.232,1336,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
261.419,1337,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
261.601,1338,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
261.784,1339,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
261.968,1340,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
262.145,1341,SEARCH,0,0.0,-1,-1,0,0,0.0,5.68
262.347,1342,SEARCH,0,0.0,-1,-1,0,0,0.0,4.94
262.54,1343,SEARCH,0,0.0,-1,-1,0,0,0.0,5.19
262.727,1344,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
262.92,1345,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
263.112,1346,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
263.314,1347,SEARCH,0,0.0,-1,-1,0,0,0.0,4.94
263.496,1348,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
263.685,1349,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
263.877,1350,SEARCH,0,0.0,-1,-1,0,0,0.0,5.22
264.066,1351,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
264.258,1352,SEARCH,0,0.0,-1,-1,0,0,0.0,5.22
264.444,1353,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
264.632,1354,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
264.814,1355,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
265.008,1356,SEARCH,0,0.0,-1,-1,0,0,0.0,5.16
265.223,1357,SEARCH,0,0.0,-1,-1,0,0,0.0,4.65
265.422,1358,SEARCH,0,0.0,-1,-1,0,0,0.0,5.02
265.617,1359,SEARCH,0,0.0,-1,-1,0,0,0.0,5.13
265.803,1360,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
265.991,1361,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
266.178,1362,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
266.44,1363,SEARCH,0,0.0,-1,-1,0,0,0.0,3.82
266.643,1364,SEARCH,0,0.0,-1,-1,0,0,0.0,4.91
266.828,1365,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
267.014,1366,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
267.195,1367,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
267.384,1368,TURN_LEFT,1,0.384,192,42,-128,-198,0.003187,5.28
267.557,1369,SEARCH,0,0.0,-1,-1,0,0,0.0,5.78
267.745,1370,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
267.923,1371,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
268.111,1372,TURN_LEFT,1,0.3563,192,39,-128,-201,0.00295,5.34
268.307,1373,TURN_LEFT,1,0.4167,192,39,-128,-201,0.003052,5.1
268.498,1374,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
268.688,1375,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
268.867,1376,SEARCH,0,0.0,-1,-1,0,0,0.0,5.59
269.049,1377,SEARCH,0,0.0,-1,-1,0,0,0.0,5.49
269.233,1378,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
269.429,1379,SEARCH,0,0.0,-1,-1,0,0,0.0,5.1
269.618,1380,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
269.808,1381,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
270.002,1382,SEARCH,0,0.0,-1,-1,0,0,0.0,5.15
270.187,1383,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
270.367,1384,SEARCH,0,0.0,-1,-1,0,0,0.0,5.55
270.553,1385,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
270.748,1386,SEARCH,0,0.0,-1,-1,0,0,0.0,5.13
270.928,1387,SEARCH,0,0.0,-1,-1,0,0,0.0,5.56
271.115,1388,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
271.3,1389,TURN_LEFT,1,0.4643,192,41,-128,-199,0.003265,5.42
271.494,1390,SEARCH,0,0.0,-1,-1,0,0,0.0,5.14
271.692,1391,SEARCH,0,0.0,-1,-1,0,0,0.0,5.06
271.883,1392,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
272.07,1393,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
272.252,1394,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
272.443,1395,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
272.63,1396,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
272.816,1397,SEARCH,0,0.0,-1,-1,0,0,0.0,5.37
273.0,1398,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
273.178,1399,SEARCH,0,0.0,-1,-1,0,0,0.0,5.64
273.367,1400,SEARCH,0,0.0,-1,-1,0,0,0.0,5.29
273.553,1401,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
273.74,1402,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
273.927,1403,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
274.106,1404,SEARCH,0,0.0,-1,-1,0,0,0.0,5.58
274.306,1405,SEARCH,0,0.0,-1,-1,0,0,0.0,5.02
274.496,1406,SEARCH,0,0.0,-1,-1,0,0,0.0,5.26
274.67,1407,SEARCH,0,0.0,-1,-1,0,0,0.0,5.74
274.899,1408,SEARCH,0,0.0,-1,-1,0,0,0.0,4.38
275.112,1409,SEARCH,0,0.0,-1,-1,0,0,0.0,4.69
275.298,1410,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
275.479,1411,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
275.665,1412,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
275.848,1413,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
276.033,1414,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
276.216,1415,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
276.412,1416,SEARCH,0,0.0,-1,-1,0,0,0.0,5.1
276.607,1417,SEARCH,0,0.0,-1,-1,0,0,0.0,5.12
276.791,1418,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
276.985,1419,SEARCH,0,0.0,-1,-1,0,0,0.0,5.15
277.173,1420,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
277.371,1421,SEARCH,0,0.0,-1,-1,0,0,0.0,5.03
277.556,1422,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
277.741,1423,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
277.928,1424,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
278.113,1425,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
278.307,1426,SEARCH,0,0.0,-1,-1,0,0,0.0,5.18
278.494,1427,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
278.688,1428,SEARCH,0,0.0,-1,-1,0,0,0.0,5.16
278.873,1429,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
279.059,1430,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
279.278,1431,SEARCH,0,0.0,-1,-1,0,0,0.0,4.58
279.475,1432,SEARCH,0,0.0,-1,-1,0,0,0.0,5.06
279.666,1433,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
279.852,1434,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
280.037,1435,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
280.229,1436,SEARCH,0,0.0,-1,-1,0,0,0.0,5.21
280.423,1437,SEARCH,0,0.0,-1,-1,0,0,0.0,5.14
280.62,1438,SEARCH,0,0.0,-1,-1,0,0,0.0,5.08
280.808,1439,SEARCH,0,0.0,-1,-1,0,0,0.0,5.32
281.006,1440,SEARCH,0,0.0,-1,-1,0,0,0.0,5.04
281.191,1441,SEARCH,0,0.0,-1,-1,0,0,0.0,5.41
281.381,1442,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
281.562,1443,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
281.75,1444,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
281.933,1445,SEARCH,0,0.0,-1,-1,0,0,0.0,5.47
282.11,1446,SEARCH,0,0.0,-1,-1,0,0,0.0,5.65
282.291,1447,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
282.477,1448,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
282.653,1449,SEARCH,0,0.0,-1,-1,0,0,0.0,5.69
282.84,1450,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
283.03,1451,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
283.214,1452,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
283.465,1453,SEARCH,0,0.0,-1,-1,0,0,0.0,3.99
283.668,1454,SEARCH,0,0.0,-1,-1,0,0,0.0,4.93
283.868,1455,SEARCH,0,0.0,-1,-1,0,0,0.0,5.0
284.04,1456,SEARCH,0,0.0,-1,-1,0,0,0.0,5.81
284.231,1457,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
284.421,1458,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
284.608,1459,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
284.801,1460,SEARCH,0,0.0,-1,-1,0,0,0.0,5.18
284.981,1461,SEARCH,0,0.0,-1,-1,0,0,0.0,5.54
285.197,1462,SEARCH,0,0.0,-1,-1,0,0,0.0,4.63
285.384,1463,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
285.565,1464,SEARCH,0,0.0,-1,-1,0,0,0.0,5.52
285.748,1465,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
285.945,1466,SEARCH,0,0.0,-1,-1,0,0,0.0,5.08
286.135,1467,SEARCH,0,0.0,-1,-1,0,0,0.0,5.28
286.345,1468,SEARCH,0,0.0,-1,-1,0,0,0.0,4.76
286.538,1469,SEARCH,0,0.0,-1,-1,0,0,0.0,5.16
286.724,1470,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
286.911,1471,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
287.101,1472,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
287.283,1473,SEARCH,0,0.0,-1,-1,0,0,0.0,5.48
287.471,1474,SEARCH,0,0.0,-1,-1,0,0,0.0,5.33
287.658,1475,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
287.881,1476,SEARCH,0,0.0,-1,-1,0,0,0.0,4.48
288.066,1477,SEARCH,0,0.0,-1,-1,0,0,0.0,5.39
288.249,1478,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
288.451,1479,SEARCH,0,0.0,-1,-1,0,0,0.0,4.95
288.639,1480,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
288.832,1481,SEARCH,0,0.0,-1,-1,0,0,0.0,5.18
289.013,1482,SEARCH,0,0.0,-1,-1,0,0,0.0,5.51
289.207,1483,SEARCH,0,0.0,-1,-1,0,0,0.0,5.15
289.402,1484,SEARCH,0,0.0,-1,-1,0,0,0.0,5.13
289.593,1485,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
289.777,1486,SEARCH,0,0.0,-1,-1,0,0,0.0,5.42
289.973,1487,SEARCH,0,0.0,-1,-1,0,0,0.0,5.12
290.157,1488,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
290.344,1489,SEARCH,0,0.0,-1,-1,0,0,0.0,5.34
290.528,1490,SEARCH,0,0.0,-1,-1,0,0,0.0,5.43
290.715,1491,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
290.911,1492,SEARCH,0,0.0,-1,-1,0,0,0.0,5.08
291.103,1493,SEARCH,0,0.0,-1,-1,0,0,0.0,5.22
291.29,1494,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
291.481,1495,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
291.671,1496,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
291.91,1497,SEARCH,0,0.0,-1,-1,0,0,0.0,4.18
292.113,1498,SEARCH,0,0.0,-1,-1,0,0,0.0,4.92
292.322,1499,SEARCH,0,0.0,-1,-1,0,0,0.0,4.79
292.504,1500,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
292.687,1501,SEARCH,0,0.0,-1,-1,0,0,0.0,5.46
292.869,1502,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
293.06,1503,SEARCH,0,0.0,-1,-1,0,0,0.0,5.23
293.244,1504,SEARCH,0,0.0,-1,-1,0,0,0.0,5.45
293.417,1505,SEARCH,0,0.0,-1,-1,0,0,0.0,5.78
293.603,1506,SEARCH,0,0.0,-1,-1,0,0,0.0,5.36
293.785,1507,SEARCH,0,0.0,-1,-1,0,0,0.0,5.5
293.964,1508,SEARCH,0,0.0,-1,-1,0,0,0.0,5.6
294.161,1509,SEARCH,0,0.0,-1,-1,0,0,0.0,5.07
294.356,1510,SEARCH,0,0.0,-1,-1,0,0,0.0,5.13
294.55,1511,SEARCH,0,0.0,-1,-1,0,0,0.0,5.16
294.743,1512,SEARCH,0,0.0,-1,-1,0,0,0.0,5.17
294.934,1513,SEARCH,0,0.0,-1,-1,0,0,0.0,5.24
295.125,1514,SEARCH,0,0.0,-1,-1,0,0,0.0,5.25
295.31,1515,SEARCH,0,0.0,-1,-1,0,0,0.0,5.38
295.499,1516,SEARCH,0,0.0,-1,-1,0,0,0.0,5.3
295.684,1517,SEARCH,0,0.0,-1,-1,0,0,0.0,5.4
295.877,1518,SEARCH,0,0.0,-1,-1,0,0,0.0,5.18
296.066,1519,SEARCH,0,0.0,-1,-1,0,0,0.0,5.31
296.25,1520,SEARCH,0,0.0,-1,-1,0,0,0.0,5.44
296.429,1521,SEARCH,0,0.0,-1,-1,0,0,0.0,5.58
296.616,1522,SEARCH,0,0.0,-1,-1,0,0,0.0,5.35
296.806,1523,SEARCH,0,0.0,-1,-1,0,0,0.0,5.27
296.994,1524,SEARCH,0,0.0,-1,-1,0,0,0.0,5.31
